Name	Artist	Album	Genre	Size	Time	Track Number	Track Count	Year	Date	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Comments	Location
In Limbo	Radiohead	Kid A (Pre-Release)	Rock	3376297	211	7			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/RADIOHEAD/KIDAPRERELE/INLIMBO.MP3
Kid A	Radiohead	Kid A (Pre-Release)	Rock	4552431	284	2			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/RADIOHEAD/KIDAPRERELE/KIDA.MP3
Morning Bell	Radiohead	Kid A (Pre-Release)	Rock	4410332	275	9			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/RADIOHEAD/KIDAPRERELE/MORNINGB.MP3
Motion Picture Soundtrack	Radiohead	Kid A (Pre-Release)	Rock	6671923	416	10			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/RADIOHEAD/KIDAPRERELE/MOTIONPI.MP3
National Anthem	Radiohead	Kid A (Pre-Release)	Rock	5627432	351	3			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/RADIOHEAD/KIDAPRERELE/NATIONAL.MP3
Optimistic	Radiohead	Kid A (Pre-Release)	Rock	5056912	316	6			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/RADIOHEAD/KIDAPRERELE/OPTIMIST.MP3
Treefingers	Radiohead	Kid A (Pre-Release)	Rock	3561456	222	5			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/RADIOHEAD/KIDAPRERELE/TREEFING.MP3
Release	Afro Celt Sound System	Volume 2 Release	Ethnic	7332431	458	1			2002-02-26 01:16:59-08	2002-02-26 01:16:59-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/01RELEAS.MP3
Lovers Of Light	Afro Celt Sound System	Volume 2 Release	Ethnic	3844570	240	2			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/02LOVERS.MP3
Eireann	Afro Celt Sound System	Volume 2 Release	Ethnic	4989352	311	3			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/03EIREAN.MP3
Urban Aire	Afro Celt Sound System	Volume 2 Release	Ethnic	2082449	130	4			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/04URBANA.MP3
Big Cat	Afro Celt Sound System	Volume 2 Release	Ethnic	7443190	465	5			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/05BIGCAT.MP3
Even In My Dreams	Afro Celt Sound System	Volume 2 Release	Ethnic	6833398	427	6			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/06EVENIN.MP3
Amber	Afro Celt Sound System	Volume 2 Release	Ethnic	5254754	328	7			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/07AMBER.MP3
Hypnotica	Afro Celt Sound System	Volume 2 Release	Ethnic	7050311	440	8			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/08HYPNOT.MP3
Riding The Waves	Afro Celt Sound System	Volume 2 Release	Ethnic	6358177	397	9			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/09RIDING.MP3
I Think Of...	Afro Celt Sound System	Volume 2 Release	Ethnic	4450611	278	10			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/10ITHINK.MP3
Release It (Instrumental)	Afro Celt Sound System	Volume 2 Release	Ethnic	6234890	389	11			2002-02-26 01:17:00-08	2002-02-26 01:17:00-08	128	44100		MPEG AUDIO FILE		MP3031/AFROCELTSOU/VOLUME2RELE/11RELEAS.MP3
Break Stuff	Limp Bizkit	Significant Other	Rock	2660739	166	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/SIGNIFICANT/BREAKSTU.MP3
N 2 Gether Now	Limp Bizkit	Significant Other	Rock	4639345	289	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/SIGNIFICANT/N2GETHER.MP3
Nookie	Limp Bizkit	Significant Other	Rock	4259830	266	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/SIGNIFICANT/NOOKIE.MP3
Re-arranged	Limp Bizkit	Significant Other	Rock	5676732	354	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/SIGNIFICANT/REARRANG.MP3
Full Nelson	Limp Bizkit	The Chocolate Starfish	Rock	3954223	247	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/THECHOCOLAT/FULLNELS.MP3
My Generation	Limp Bizkit	The Chocolate Starfish	Rock	3571897	223	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/THECHOCOLAT/MYGENERA.MP3
Rollin' (Air Raid Vehicle)	Limp Bizkit	The Chocolate Starfish	Rock	3506708	219	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/THECHOCOLAT/ROLLINAI.MP3
The One	Limp Bizkit	The Chocolate Starfish	Rock	5492075	343	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/THECHOCOLAT/THEONE.MP3
Counterfit	Limp Bizkit	N/A	Rock	4927705	307	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/UNKNOWNALBU/COUNTERF.MP3
Jump around	Limp Bizkit	N/A	Rock	2630185	164	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/UNKNOWNALBU/JUMPAROU.MP3
Switch	Limp Bizkit	N/A	Rock	4029089	251	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/UNKNOWNALBU/SWITCH.MP3
Take a look around	Limp Bizkit	N/A	Rock	5137529	321	0			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/LIMPBIZKIT/UNKNOWNALBU/TAKEALOO.MP3
04 My Lover's Gone	Dido	No Angel	Trip-Hop	4290782	268	4			2002-02-26 01:17:01-08	2002-02-26 01:17:01-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/04MYLOVE.MP3
All You Want	Dido	No Angel	Trip-Hop	3737398	233	5			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/ALLYOUWA.MP3
Don't Think Of Me	Dido	No Angel	Trip-Hop	4358073	272	3			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/DONTTHIN.MP3
Here With Me	Dido	No Angel	Trip-Hop	4076781	254	1			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/HEREWITH.MP3
Honestly OK	Dido	No Angel	Trip-Hop	4443315	277	7			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/HONESTLY.MP3
Hunter	Dido	No Angel	Trip-Hop	3796325	237	2			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/HUNTER.MP3
I'm No Angel	Dido	No Angel	Trip-Hop	3772926	235	10			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/IMNOANGE.MP3
Isobel	Dido	No Angel	Trip-Hop	3748259	234	9			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/ISOBEL.MP3
My Life	Dido	No Angel	Trip-Hop	3033969	189	11			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/MYLIFE.MP3
Slide	Dido	No Angel	Trip-Hop	4699533	293	8			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/SLIDE.MP3
Take My Hand	Dido	No Angel	Trip-Hop	6450790	403	12			2002-02-26 01:17:02-08	2002-02-26 01:17:02-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/TAKEMYHA.MP3
Thank you	Dido	No Angel	Trip-Hop	3489546	218	6			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/DIDO/NOANGEL/THANKYOU.MP3
Good Rockin' Tonight	Paul Mccartney	Oobu Joobu Part 1	Rock	3430715	214	6			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP1/GOODROCK.MP3
L'Richard's Story Tutti F	Paul Mccartney	Oobu Joobu Part 1	Rock	3695619	230	8			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP1/LRICHARD.MP3
O J Cook Of The House	Paul Mccartney	Oobu Joobu Part 1	Rock	2139134	133	9			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP1/OJCOOKOF.MP3
Oobu Joobu Intro	Paul Mccartney	Oobu Joobu Part 1	Rock	1874562	117	1			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP1/OOBUJOOB.MP3
Daytime Nightime Sufferin	Paul Mccartney	Oobu Joobu Part 8	Rock	3298140	206	8			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP8/DAYTIMEN.MP3
Oobu Joobu Outro	Paul Mccartney	Oobu Joobu Part 8	Rock	987236	61	20			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP8/OOBUJOOB.MP3
San Fransisco Bay Blues	Paul Mccartney	Oobu Joobu Part 8	Rock	2322205	145	18			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP8/SANFRANS.MP3
Yellow Submarine	Paul Mccartney	Oobu Joobu Part 8	Rock	1212516	75	21			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/PAULMCCARTN/OOBUJOOBUP8/YELLOWSU.MP3
Alabama Song (Wiskey Bar)	The Doors	The Doors	Rock	3202430	200	5			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/ALABAMAS.MP3
Back Door Man	The Doors	The Doors	Vocal	3430205	214	7			2002-02-26 01:17:03-08	2002-02-26 01:17:03-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/BACKDOOR.MP3
Break On Through (To The Other Side)	The Doors	The Doors	Rock	2389092	149	1			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/BREAKONT.MP3
End Of The Night	The Doors	The Doors	Rock	2764399	172	9			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/ENDOFTHE.MP3
I Looked At You	The Doors	The Doors	Rock	2274132	142	8			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/ILOOKEDA.MP3
Light My Fire	The Doors	The Doors	Rock	6426624	401	6			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/LIGHTMYF.MP3
Soul Kitchen	The Doors	The Doors	Rock	3441071	215	2			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/SOULKITC.MP3
The Chrystal Ship	The Doors	The Doors	Rock	2479352	154	3			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/THECHRYS.MP3
The End	The Doors	The Doors	Rock	11233916	702	11			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/THEEND.MP3
Twentieth Century Fox	The Doors	The Doors	Rock	2463474	153	4			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/TWENTIET.MP3
Take It As It Comes	The Doors	The Doors	Rock	2195561	137	10			2002-02-26 01:17:04-08	2002-02-26 01:17:04-08	128	44100		MPEG AUDIO FILE		MP3031/THEDOORS/THEDOORS/TAKEITAS.MP3
Kalpol Introl	Autechre	Incunabula	Ambient	3178708	198	1			2002-02-26 01:17:15-08	2002-02-26 01:17:15-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/01KALPO.MP3
Bike	Autechre	Incunabula	Ambient	7681929	480	2			2002-02-26 01:17:15-08	2002-02-26 01:17:15-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/02BIK.MP3
Autriche	Autechre	Incunabula	Ambient	6650828	415	3			2002-02-26 01:17:15-08	2002-02-26 01:17:15-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/03AUTRI.MP3
Bronchus 2	Autechre	Incunabula	Ambient	3413737	213	4			2002-02-26 01:17:15-08	2002-02-26 01:17:15-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/04BRONC.MP3
Basscadet	Autechre	Incunabula	Ambient	5184489	324	5			2002-02-26 01:17:15-08	2002-02-26 01:17:15-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/05BASSC.MP3
Eggshell	Autechre	Incunabula	Ambient	8674864	542	6			2002-02-26 01:17:15-08	2002-02-26 01:17:15-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/06EGGSH.MP3
Doctrine	Autechre	Incunabula	Ambient	7498309	468	7			2002-02-26 01:17:15-08	2002-02-26 01:17:15-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/07DOCTR.MP3
Maetl	Autechre	Incunabula	Ambient	6286365	392	8			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/08MAET.MP3
Windwind	Autechre	Incunabula	Ambient	10836547	677	9			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/09WINDW.MP3
Lowride	Autechre	Incunabula	Ambient	6975583	435	10			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/10LOWRI.MP3
444	Autechre	Incunabula	Ambient	8568281	535	11			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/INCUNABU/1144.MP3
Second Bad Vilbel	Autechre	Tri Repetae++ (Disk 2)	Ambient	9394727	587	1			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/01SECON.MP3
Second Scepe	Autechre	Tri Repetae++ (Disk 2)	Ambient	7449401	465	2			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/02SECON.MP3
Second Scout	Autechre	Tri Repetae++ (Disk 2)	Ambient	7087588	442	3			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/03SECON.MP3
Second Peng	Autechre	Tri Repetae++ (Disk 2)	Ambient	10472497	654	4			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/04SECON.MP3
Garbagemx36	Autechre	Tri Repetae++ (Disk 2)	Ambient	13615131	850	5			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/05GARBA.MP3
Piobmx19	Autechre	Tri Repetae++ (Disk 2)	Ambient	7314118	457	6			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/06PIOBM.MP3
Bronchusevenmx24	Autechre	Tri Repetae++ (Disk 2)	Ambient	9346103	584	7			2002-02-26 01:17:16-08	2002-02-26 01:17:16-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/07BRONC.MP3
Vietrmx21	Autechre	Tri Repetae++ (Disk 2)	Ambient	8115346	507	8			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPE1/08VIETR.MP3
Dael	Autechre	Tri Repetae++ (Disk 1)	Ambient	6399914	399	1			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/01DAE.MP3
Clipper	Autechre	Tri Repetae++ (Disk 1)	Ambient	8223054	513	2			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/02CLIPP.MP3
Leterel	Autechre	Tri Repetae++ (Disk 1)	Ambient	6851452	428	3			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/03LETER.MP3
Rotar	Autechre	Tri Repetae++ (Disk 1)	Ambient	7749922	484	4			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/04ROTA.MP3
Stud	Autechre	Tri Repetae++ (Disk 1)	Ambient	9293026	580	5			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/05STU.MP3
Eutow	Autechre	Tri Repetae++ (Disk 1)	Ambient	4098296	256	6			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/06EUTO.MP3
C/Pach	Autechre	Tri Repetae++ (Disk 1)	Ambient	4467831	279	7			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/07CPAC.MP3
Gnit	Autechre	Tri Repetae++ (Disk 1)	Ambient	5593253	349	8			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/08GNI.MP3
Overand	Autechre	Tri Repetae++ (Disk 1)	Ambient	7258822	453	9			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/09OVERA.MP3
Rsdio	Autechre	Tri Repetae++ (Disk 1)	Ambient	8785209	549	10			2002-02-26 01:17:17-08	2002-02-26 01:17:17-08	128	44100		MPEG AUDIO FILE		MP3001/AUTECHRE/TRIREPET/10RSDI.MP3
Dark River	DJ Food	A Recipe for Disaster	Electronic	4832178	302	1			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/01DARKR.MP3
Inosan	DJ Food	A Recipe for Disaster	Electronic	4447792	277	2			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/02INOSA.MP3
Scratch yer Hed	DJ Food	A Recipe for Disaster	Electronic	2678581	167	3			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/03SCRAT.MP3
Mr. Quicke cuts the Cheese	DJ Food	A Recipe for Disaster	Electronic	4320195	270	4			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/04MRQUI.MP3
Brass Neck	DJ Food	A Recipe for Disaster	Electronic	3740888	233	5			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/05BRASS.MP3
Fungle Junk	DJ Food	A Recipe for Disaster	Electronic	7928838	495	6			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/06FUNGL.MP3
Half Step	DJ Food	A Recipe for Disaster	Electronic	4873555	304	7			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/07HALFS.MP3
The Dusk	DJ Food	A Recipe for Disaster	Electronic	4587392	286	8			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/08THEDU.MP3
Bass City Roller	DJ Food	A Recipe for Disaster	Electronic	5119740	319	9			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/09BASSC.MP3
Spiral	DJ Food	A Recipe for Disaster	Electronic	5821067	363	10			2002-02-26 01:17:18-08	2002-02-26 01:17:18-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/10SPIRA.MP3
Scratch yer Butt	DJ Food	A Recipe for Disaster	Electronic	3712056	232	11			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/11SCRAT.MP3
Akaire	DJ Food	A Recipe for Disaster	Electronic	4980552	311	12			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/12AKAIR.MP3
A little Samba	DJ Food	A Recipe for Disaster	Electronic	5619759	351	13			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/13ALITT.MP3
Scientific Youth	DJ Food	A Recipe for Disaster	Electronic	5874674	367	14			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/DJFOOD/ARECIPEF/14SCIEN.MP3
Purrfect	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	7594606	474	1			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/01PURRF.MP3
Groover	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	4878986	304	2			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/02GROOV.MP3
The Last Song	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	5251393	328	3			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/03THELA.MP3
Snip & Lick	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	1735102	108	4			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/04SNIPL.MP3
Carwreck	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	6206563	387	5			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/05CARWR.MP3
The Afterlife	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	3971185	248	6			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/06THEAF.MP3
12 Points Off Your License	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	6630671	414	7			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/0712POI.MP3
Venus	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	4377015	273	8			2002-02-26 01:17:19-08	2002-02-26 01:17:19-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/08VENU.MP3
Hyde Park	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	7314853	457	9			2002-02-26 01:17:20-08	2002-02-26 01:17:20-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/09HYDEP.MP3
Theme Music For Nothing	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	4974299	310	10			2002-02-26 01:17:20-08	2002-02-26 01:17:20-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/10THEME.MP3
I'm Such A Small Thing	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	4712795	294	11			2002-02-26 01:17:20-08	2002-02-26 01:17:20-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/11IMSUC.MP3
Going Down	Funki Porcini	Love, Pussycats & Carwrecks	Electronic	7732815	483	12			2002-02-26 01:17:20-08	2002-02-26 01:17:20-08	128	44100		MPEG AUDIO FILE		MP3001/FUNKIPOR/LOVEPUSS/12GOING.MP3
We Have Explosive (7" edit)	Future Sound Of London	Electronica - Disk 1	Electronic	3250257	203	7			2002-02-26 01:17:20-08	2002-02-26 01:17:20-08	128	44100		MPEG AUDIO FILE		MP3001/FUTURESO/01WEHAV.MP3
Part 1	Future Sound Of London	Cascade	Ambient	7010781	438	1			2002-02-26 01:17:20-08	2002-02-26 01:17:20-08	128	44100		MPEG AUDIO FILE		MP3001/FUTURESO/CASCADE/01PART.MP3
